id;master_category;subcategory;product_id;product_name;product_regular_price;product_regular_price_pln;product_promo_price;product_promo_price_pln;country;regular_price_diff_to_poland;promo_price_diff_to_poland;diff_regular_to_promo_price
13202;SALE;KNITWEAR;6448895;STRIPED JERSEY DRESS;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13203;SALE;KNITWEAR;7697512;SWEATER WITH CONTRASTING PIPING;55.9;152.72;29.9;81.69;Singapore;52.82;21.79;71.03
13204;SALE;KNITWEAR;6797631;BUTTONED KNIT TROUSERS;55.9;152.72;39.9;109.01;Singapore;52.82;49.11;43.71
13205;SALE;KNITWEAR;7814013;SOFT-TOUCH SWEATER;69.9;190.97;29.9;81.69;Singapore;51.97;-18.21;109.28
13206;SALE;KNITWEAR;7409541;SEQUINNED SWEATER;89.9;245.62;29.9;81.69;Singapore;0.0;0.0;163.93
13207;SALE;KNITWEAR;7319591;SEQUINNED SWEATER;69.9;190.97;29.9;81.69;Singapore;51.97;-18.21;109.28
13208;SALE;KNITWEAR;6449178;HIGH NECK TOP;45.9;125.4;19.9;54.37;Singapore;45.5;4.47;71.03
13209;SALE;KNITWEAR;7127129;RIBBED CROPPED SWEATER;59.9;163.65;29.9;81.69;Singapore;54.65;1.79;81.96
13210;SALE;KNITWEAR;8454365;SWEATER WITH CONTRASTING PIPING;55.9;152.72;29.9;81.69;Singapore;52.82;21.79;71.03
13211;SALE;KNITWEAR;7409613;SEQUINNED SWEATER;99.9;272.94;29.9;81.69;Singapore;73.94;-57.31;191.25
13212;SALE;KNITWEAR;7971489;SEQUINNED SWEATER;99.9;272.94;29.9;81.69;Singapore;73.94;-57.31;191.25
13213;SALE;KNITWEAR;7971707;SEQUINNED SWEATER;99.9;272.94;29.9;81.69;Singapore;73.94;-57.31;191.25
13214;SALE;KNITWEAR;7514730;RIBBED CROPPED SWEATER;59.9;163.65;29.9;81.69;Singapore;54.65;1.79;81.96
13215;SALE;KNITWEAR;7554066;STRIPED RIB KNIT TOP;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13216;SALE;KNITWEAR;7724542;SHIMMER BEAD SWEATER;89.9;245.62;29.9;81.69;Singapore;86.62;-18.21;163.93
13217;SALE;KNITWEAR;7306502;RIBBED COLOUR BLOCK SWEATER;45.9;125.4;19.9;54.37;Singapore;45.5;4.47;71.03
13218;SALE;KNITWEAR;6448601;MULTICOLOURED DIAMOND PATTERN SWEATER;59.9;163.65;29.9;81.69;Singapore;54.65;1.79;81.96
13219;SALE;KNITWEAR;6849147;TEXTURED WEAVE SWEATER;45.9;125.4;19.9;54.37;Singapore;45.5;4.47;71.03
13220;SALE;KNITWEAR;6449249;RIBBED VEST TOP;45.9;125.4;19.9;54.37;Singapore;0.0;0.0;71.03
13221;SALE;KNITWEAR;7336514;SWEATSHIRT WITH REFLECTIVE BAND;99.9;272.94;29.9;81.69;Singapore;73.94;-57.31;191.25
13222;SALE;KNITWEAR;6849518;KNIT LACE-EFFECT TOP;29.9;81.69;19.9;54.37;Singapore;21.79;4.47;27.32
13223;SALE;KNITWEAR;6594174;POLO SHIRT WITH SHORT PUFF SLEEVES;59.9;163.65;29.9;81.69;Singapore;54.65;1.79;81.96
13224;SALE;KNITWEAR;7619518;CROPPED SWEATER;45.9;125.4;19.9;54.37;Singapore;0.0;0.0;71.03
13225;SALE;KNITWEAR;7359510;SWEATER WITH BUTTONS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13226;SALE;KNITWEAR;6453160;RUSTIC PALAZZO TROUSERS;59.9;163.65;39.9;109.01;Singapore;54.65;39.11;54.64
13227;SALE;KNITWEAR;6454974;SPECIAL EDITION KNIT SHORTS;55.9;152.72;39.9;109.01;Singapore;52.82;49.11;43.71
13228;SALE;KNITWEAR;7327511;ROUND NECK SWEATER;69.9;190.97;29.9;81.69;Singapore;0.0;0.0;109.28
13229;SALE;KNITWEAR;7628508;CROPPED SWEATER;69.9;190.97;29.9;81.69;Singapore;51.97;-18.21;109.28
13230;SALE;KNITWEAR;6454275;KNIT POLO SHIRT WITH ZIP;35.9;98.08;29.9;81.69;Singapore;-10.92;1.79;16.39
13231;SALE;KNITWEAR;6867523;RIBBED SWEATER;29.9;81.69;19.9;54.37;Singapore;-8.21;-5.53;27.32
13232;SALE;KNITWEAR;7386578;DIAGONAL KNIT SWEATER;59.9;163.65;29.9;81.69;Singapore;103.75;31.79;81.96
13233;SALE;KNITWEAR;7767070;DIAGONAL KNIT SWEATER;59.9;163.65;29.9;81.69;Singapore;103.75;31.79;81.96
13234;SALE;KNITWEAR;7672076;MULTICOLOURED DIAMOND PATTERN SWEATER;59.9;163.65;29.9;81.69;Singapore;54.65;1.79;81.96
13235;SALE;KNITWEAR;6451684;CONTRAST CROP TOP;39.9;109.01;19.9;54.37;Singapore;39.11;4.47;54.64
13236;SALE;KNITWEAR;8344037;SHIMMER BEAD SWEATER;89.9;245.62;29.9;81.69;Singapore;86.62;-18.21;163.93
13237;SALE;KNITWEAR;7692073;CONTRASTING KNIT SWEATER;59.9;163.65;29.9;81.69;Singapore;54.65;1.79;81.96
13238;SALE;KNITWEAR;7905004;SWEATER WITH SHIMMERY RUFFLES;55.9;152.72;29.9;81.69;Singapore;0.0;0.0;71.03
13239;SALE;KNITWEAR;7269011;TEXTURED SWEATER;119.0;325.12;29.9;81.69;Singapore;0.0;0.0;243.43
13240;SALE;KNITWEAR;6469712;‘E.T.’ ® SWEATER;99.9;272.94;29.9;81.69;Singapore;0.0;0.0;191.25
13241;SALE;KNITWEAR;6451392;KNIT PALAZZO TROUSERS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13242;SALE;KNITWEAR;6530617;JACQUARD SWEATER;27.5;75.13;19.9;54.37;Singapore;0.0;0.0;20.76
13243;SALE;KNITWEAR;7199013;‘E.T.’ ® SWEATER;99.9;272.94;29.9;81.69;Singapore;0.0;0.0;191.25
13244;SALE;KNITWEAR;6530619;JACQUARD SWEATER;27.5;75.13;19.9;54.37;Singapore;0.0;0.0;20.76
13245;SALE;KNITWEAR;6452055;RIBBED SWEATER WITH BUTTONS;35.9;98.08;29.9;81.69;Singapore;0.0;0.0;16.39
13246;SALE;KNITWEAR;6483548;CUT-OUT TOP;45.9;125.4;19.9;54.37;Singapore;45.5;4.47;71.03
13247;SALE;KNITWEAR;6454840;HIGH NECK KNIT TOP;45.9;125.4;19.9;54.37;Singapore;45.5;4.47;71.03
13248;SALE;KNITWEAR;6797676;SWEATER WITH BUTTONS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13249;SALE;KNITWEAR;6867513;LIMITED EDITION KNIT TOP;59.9;163.65;29.9;81.69;Singapore;0.0;0.0;81.96
13250;SALE;KNITWEAR;6713017;TEXTURED KNIT SWEATER;24.9;68.03;14.9;40.71;Singapore;0.0;0.0;27.32
13251;SALE;KNITWEAR;6888133;SOFT-FEEL SWEATER;49.9;136.33;29.9;81.69;Singapore;0.0;0.0;54.64
13252;SALE;KNITWEAR;6449734;NEW BASIC SWEATER;29.9;81.69;19.9;54.37;Singapore;0.0;0.0;27.32
13253;SALE;KNITWEAR;7577002;KNIT SWEATSHIRT WITH SHIMMER STRIPES;69.9;190.97;29.9;81.69;Singapore;0.0;0.0;109.28
13254;SALE;KNITWEAR;7619510;LIMITED EDITION WOOL DRESS;119.0;325.12;29.9;81.69;Singapore;0.0;0.0;243.43
13255;SALE;KNITWEAR;7368010;KNIT DRESS WITH CHAIN DETAIL;69.9;190.97;29.9;81.69;Singapore;0.0;0.0;109.28
13256;SALE;KNITWEAR;8290913;SOFT-FEEL SWEATER;49.9;136.33;29.9;81.69;Singapore;0.0;0.0;54.64
13257;SALE;KNITWEAR;8290722;TEXTURED ONE-SHOULDER DRESS;69.9;190.97;29.9;81.69;Singapore;0.0;0.0;109.28
13258;SALE;KNITWEAR;7971806;SOFT-FEEL SWEATER;49.9;136.33;29.9;81.69;Singapore;0.0;0.0;54.64
13259;SALE;KNITWEAR;7546011;FUZZY SWEATSHIRT;45.9;125.4;24.9;68.03;Singapore;0.0;0.0;57.37
13260;SALE;KNITWEAR;7409639;FUZZY SWEATSHIRT;45.9;125.4;24.9;68.03;Singapore;0.0;0.0;57.37
13261;SALE;KNITWEAR;6453044;ZARA LOGO JACQUARD SWEATER;59.9;163.65;29.9;81.69;Singapore;54.65;1.79;81.96
13262;SALE;KNITWEAR;7705157;SEQUINNED SWEATER;99.9;272.94;29.9;81.69;Singapore;73.94;-57.31;191.25
13263;SALE;KNITWEAR;6996105;COLOURED STRIPE SWEATER;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13264;SALE;DRESSES;7491558;VELVET DRESS;89.9;245.62;59.9;163.65;Singapore;0.0;0.0;81.97
13265;SALE;DRESSES;7192074;CHECKED SHIRT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13266;SALE;DRESSES;7215044;ZARA LOGO POLO-STYLE DRESS;69.9;190.97;29.9;81.69;Singapore;51.97;-8.21;109.28
13267;SALE;DRESSES;6867677;ZIP-UP DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13268;SALE;DRESSES;7061510;SHIRT DRESS WITH POCKETS;69.9;190.97;39.9;109.01;Singapore;0.0;0.0;81.96
13269;SALE;DRESSES;6449207;CONTRASTING RIBBED DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13270;SALE;DRESSES;7447028;ANIMAL PRINT DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;-8.21;32.78
13271;SALE;DRESSES;7678030;DRESS WITH BELT;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13272;SALE;DRESSES;6975550;STRIPED DRAPED TUNIC;99.9;272.94;49.9;136.33;Singapore;73.94;-2.67;136.61
13273;SALE;DRESSES;7491586;FRINGED DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13274;SALE;DRESSES;6455043;KNIT DRESS;69.9;190.97;29.9;81.69;Singapore;51.97;-8.21;109.28
13275;SALE;DRESSES;6682528;STRIPED TUNIC WITH BELT;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13276;SALE;DRESSES;7507024;ANIMAL PRINT DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13277;SALE;DRESSES;6451249;LONG FLORAL PRINT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13278;SALE;DRESSES;7661064;ZIP-UP DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13279;SALE;DRESSES;6682687;TUNIC WITH BUCKLES;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13280;SALE;DRESSES;7181020;SNAKESKIN PRINT SHIRT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13281;SALE;DRESSES;7491584;EMBROIDERED DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;-8.21;32.78
13282;SALE;DRESSES;7724558;FRILLY DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13283;SALE;DRESSES;7586531;ANIMAL PRINT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13284;SALE;DRESSES;7686053;PRINTED DRESS;89.9;245.62;59.9;163.65;Singapore;0.0;0.0;81.97
13285;SALE;DRESSES;7491562;CHECK DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13286;SALE;DRESSES;7181117;TUNIC WITH CONTRASTING BELT;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13287;SALE;DRESSES;6949644;CREASED-EFFECT SHIRT DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13288;SALE;DRESSES;6975570;FLORAL PRINT SHIRT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13289;SALE;DRESSES;7586506;COLOUR BLOCK DRESS;23.9;65.3;19.9;54.37;Singapore;-4.6;14.47;10.93
13290;SALE;DRESSES;6888205;CORDUROY PINAFORE DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13291;SALE;DRESSES;7702536;BELTED ANIMAL PRINT DRESS;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13292;SALE;DRESSES;7958544;FRINGED DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13293;SALE;DRESSES;6975507;RUBBERISED PRINT DRESS;29.9;81.69;19.9;54.37;Singapore;-8.21;-5.53;27.32
13294;SALE;DRESSES;7702565;ANIMAL PRINT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13295;SALE;DRESSES;7702564;ANIMAL PRINT DRESS;99.9;272.94;49.9;136.33;Singapore;73.94;36.43;136.61
13296;SALE;DRESSES;7678022;DRESS WITH MATCHING POCKET;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13297;SALE;DRESSES;6449222;MINIMAL COLLECTION KNIT DRESS;69.9;190.97;29.9;81.69;Singapore;0.0;0.0;109.28
13298;SALE;DRESSES;6975571;LACE-TRIMMED PRINTED DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13299;SALE;DRESSES;7127157;DRESS WITH POCKETS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13300;SALE;DRESSES;7678104;DRESS WITH CONTRAST BELT;55.9;152.72;29.9;81.69;Singapore;52.82;11.79;71.03
13301;SALE;DRESSES;7678079;VELVET CAMISOLE DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13302;SALE;DRESSES;7694501;LEOPARD PRINT SHIRT DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;-8.21;32.78
13303;SALE;DRESSES;7145650;FLOWING DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13304;SALE;DRESSES;6449474;STRIPED DRESS;99.9;272.94;49.9;136.33;Singapore;73.94;-2.67;136.61
13305;SALE;DRESSES;7776524;CONTRAST CHAIN PRINT DRESS;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13306;SALE;DRESSES;7776504;DRESS WITH BELT;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13307;SALE;DRESSES;7500046;PRINTED PLEATED DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;-8.21;32.78
13308;SALE;DRESSES;7094567;TEXTURED DRESS WITH BELT;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13309;SALE;DRESSES;7645546;CONTRASTING DRESS;29.9;81.69;19.9;54.37;Singapore;-8.21;-5.53;27.32
13310;SALE;DRESSES;7645548;CONTRASTING DRESS;29.9;81.69;19.9;54.37;Singapore;-8.21;-5.53;27.32
13311;SALE;DRESSES;6582638;SHORT DRAPED DRESS;139.0;379.76;69.9;190.97;Singapore;80.76;31.97;188.79
13312;SALE;DRESSES;7711010;TEXTURED WEAVE DRESS;45.9;125.4;29.9;81.69;Singapore;75.5;41.79;43.71
13313;SALE;DRESSES;7711022;CHECK DRESS;119.0;325.12;69.9;190.97;Singapore;0.0;0.0;134.15
13314;SALE;DRESSES;7711029;CHECK DRESS;99.9;272.94;49.9;136.33;Singapore;0.0;0.0;136.61
13315;SALE;DRESSES;7500032;METALLIC THREAD TWEED PINAFORE DRESS;35.9;98.08;29.9;81.69;Singapore;-10.92;11.79;16.39
13316;SALE;DRESSES;8063287;SEQUIN DRESS;119.0;325.12;69.9;190.97;Singapore;76.12;51.97;134.15
13317;SALE;DRESSES;7668039;DRESS WITH POCKETS;69.9;190.97;29.9;81.69;Singapore;51.97;-8.21;109.28
13318;SALE;DRESSES;7496015;SHINY CHECK PINAFORE DRESS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13319;SALE;DRESSES;7645519;SHIMMER DRESS;45.9;125.4;29.9;81.69;Singapore;45.5;41.79;43.71
13320;SALE;DRESSES;7602549;SEQUIN DRESS;119.0;325.12;69.9;190.97;Singapore;76.12;51.97;134.15
13321;SALE;DRESSES;7668048;ANIMAL PRINT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13322;SALE;DRESSES;7645554;ANIMAL PRINT DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;-8.21;32.78
13323;SALE;DRESSES;7645567;CHAIN PRINT DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;1.79;32.78
13324;SALE;DRESSES;7901562;SNAKE PRINT DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13325;SALE;DRESSES;6918546;CHECKED SHIRT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13326;SALE;DRESSES;8208802;SEQUIN DRESS;89.9;245.62;59.9;163.65;Singapore;0.0;0.0;81.97
13327;SALE;DRESSES;7602595;SNAKE PRINT DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13328;SALE;DRESSES;7770534;ANIMAL PRINT DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;-8.21;32.78
13329;SALE;DRESSES;6582707;TEXTURED CHECKED DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13330;SALE;DRESSES;7299521;CONTRASTING RIBBED DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13331;SALE;DRESSES;6963648;ASYMMETRIC CHECKED TUNIC;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13332;SALE;DRESSES;7901659;SNAKESKIN PRINT JACQUARD DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13333;SALE;DRESSES;7901662;ANIMAL PRINT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13334;SALE;DRESSES;6765026;CHECKED DRESS;139.0;379.76;69.9;190.97;Singapore;80.76;31.97;188.79
13335;SALE;DRESSES;7447009;SHIRT DRESS WITH FRILL;55.9;152.72;29.9;81.69;Singapore;52.82;11.79;71.03
13336;SALE;DRESSES;7404247;KNIT HIGH NECK DRESS;99.9;272.94;29.9;81.69;Singapore;73.94;-57.31;191.25
13337;SALE;DRESSES;7586547;CORDUROY PINAFORE DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13338;SALE;DRESSES;7459571;CONTRASTING STRIPED DRESS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13339;SALE;DRESSES;7433023;SNAKESKIN PRINT SHIRT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13340;SALE;DRESSES;7453510;RUBBERISED PRINT CONTRAST DRESS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13341;SALE;DRESSES;8110939;VELVET DRESS;89.9;245.62;59.9;163.65;Singapore;0.0;0.0;81.97
13342;SALE;DRESSES;7181177;DRESS WITH CONTRASTING RIBBED DETAIL;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13343;SALE;DRESSES;7769005;RUBBERISED PRINT CONTRAST DRESS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13344;SALE;DRESSES;7453580;CAMISOLE DRESS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13345;SALE;DRESSES;7046037;CHECK DRESS WITH BOW;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13346;SALE;DRESSES;7005020;DRESS WITH CONTRASTING TOPSTITCHING;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13347;SALE;DRESSES;7236523;PINAFORE DRESS;119.0;325.12;69.9;190.97;Singapore;76.12;51.97;134.15
13348;SALE;DRESSES;7046029;CONTRAST PENCIL DRESS WITH OVERLAID TOP;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13349;SALE;DRESSES;6452133;SNAKESKIN PRINT TUNIC;119.0;325.12;49.9;136.33;Singapore;0.0;0.0;188.79
13350;SALE;DRESSES;7453554;LONG RIBBED DRESS;59.9;163.65;29.9;81.69;Singapore;0.0;0.0;81.96
13351;SALE;DRESSES;7259003;LEATHER-EFFECT DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13352;SALE;DRESSES;7181183;TEXTURED MIDI DRESS;69.9;190.97;39.9;109.01;Singapore;0.0;0.0;81.96
13353;SALE;DRESSES;7554036;SNAKESKIN PRINT JACQUARD DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13354;SALE;DRESSES;7046114;POPLIN BLOUSE WITH BUTTONS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13355;SALE;DRESSES;6509556;PAISLEY PRINT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13356;SALE;DRESSES;7554019;CHECK DRESS;69.9;190.97;39.9;109.01;Singapore;0.0;0.0;81.96
13357;SALE;DRESSES;7554023;AUTHENTIC DENIM DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13358;SALE;DRESSES;8344568;ANIMAL PRINT DRESS;41.9;114.47;29.9;81.69;Singapore;-24.53;-8.21;32.78
13359;SALE;DRESSES;7619565;SEQUIN DRESS;89.9;245.62;59.9;163.65;Singapore;0.0;0.0;81.97
13360;SALE;DRESSES;7901670;SNAKE PRINT DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13361;SALE;DRESSES;7447055;CONTRAST ANIMAL PRINT DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13362;SALE;DRESSES;6765067;STRAPPY DENIM DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13363;SALE;DRESSES;7770652;ANIMAL PRINT DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13364;SALE;DRESSES;7637534;CAMISOLE DRESS;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13365;SALE;DRESSES;7770655;PRINTED TUNIC;99.9;272.94;49.9;136.33;Singapore;73.94;-2.67;136.61
13366;SALE;DRESSES;7770687;COLOUR BLOCK DRESS;23.9;65.3;19.9;54.37;Singapore;-4.6;14.47;10.93
13367;SALE;DRESSES;7637570;MIDI DRESS WITH BELT;69.9;190.97;49.9;136.33;Singapore;0.0;0.0;54.64
13368;SALE;DRESSES;7021138;SHINY CHECK PINAFORE DRESS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13369;SALE;DRESSES;7467614;RUFFLED DRESS;33.5;91.53;29.9;81.69;Singapore;-8.37;11.79;9.84
13370;SALE;DRESSES;6453854;EMBROIDERED CHECKED DRESS;41.9;114.47;29.9;81.69;Singapore;0.0;0.0;32.78
13371;SALE;DRESSES;8208990;MULTICOLOURED SEQUIN DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13372;SALE;DRESSES;6449761;TUNIC WITH CONTRASTING EMBROIDERY;55.9;152.72;35.9;98.08;Singapore;52.82;28.18;54.64
13373;SALE;DRESSES;6449760;TUNIC WITH CONTRASTING EMBROIDERY;55.9;152.72;35.9;98.08;Singapore;52.82;28.18;54.64
13374;SALE;DRESSES;7404135;LONG LEOPARD PRINT DRESS;59.9;163.65;39.9;109.01;Singapore;-35.35;-29.99;54.64
13375;SALE;DRESSES;7742057;MULTICOLOURED SEQUIN DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13376;SALE;DRESSES;7742068;FLOUNCE DRESS;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13377;SALE;DRESSES;7467637;LEOPARD PRINT OVERSIZED BLOUSE;35.9;98.08;29.9;81.69;Singapore;-10.92;1.79;16.39
13378;SALE;DRESSES;7592556;TWEED DRESS WITH BUTTONS;29.9;81.69;19.9;54.37;Singapore;-8.21;-5.53;27.32
13379;SALE;DRESSES;6546031;LONG RUSTIC DRESS;69.9;190.97;29.9;81.69;Singapore;51.97;-8.21;109.28
13380;SALE;DRESSES;7783021;CONTRASTING DRESS;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13381;SALE;DRESSES;7783027;PLEATED ANIMAL PRINT PLAYSUIT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13382;SALE;DRESSES;6888088;FULL SLEEVE DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13383;SALE;DRESSES;6453960;MIDI EMBROIDERED DRESS;99.9;272.94;49.9;136.33;Singapore;0.0;0.0;136.61
13384;SALE;DRESSES;7971850;DRESS WITH SLOGAN STRAPS;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13385;SALE;DRESSES;8381486;ANIMAL PRINT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13386;SALE;DRESSES;7767129;RUFFLED DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13387;SALE;DRESSES;6452322;CONTRASTING TUBE DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13388;SALE;DRESSES;7527519;ANIMAL PRINT DRESS;89.9;245.62;59.9;163.65;Singapore;46.62;54.65;81.97
13389;SALE;DRESSES;7761004;POCKET DRESS;29.9;81.69;19.9;54.37;Singapore;0.0;0.0;27.32
13390;SALE;DRESSES;7697507;DRESS WITH BELT;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13391;SALE;DRESSES;7507055;STRAPPY DRESS;59.9;163.65;39.9;109.01;Singapore;54.65;39.11;54.64
13392;SALE;DRESSES;7767170;LEATHER-EFFECT DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13393;SALE;DRESSES;7761023;METALLIC DRESS;89.9;245.62;59.9;163.65;Singapore;0.0;0.0;81.97
13394;SALE;DRESSES;7568539;SNAKESKIN PRINT DOTTED MESH DRESS;69.9;190.97;39.9;109.01;Singapore;51.97;19.11;81.96
13395;SALE;DRESSES;7546016;DRESS WITH BELT;69.9;190.97;29.9;81.69;Singapore;51.97;-8.21;109.28
13396;SALE;DRESSES;7767201;DRESS WITH CONTRASTING RIBBED DETAIL;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13397;SALE;DRESSES;7568570;ANIMAL PRINT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13398;SALE;DRESSES;7439557;FLORAL PRINT DRESS;53.9;147.26;39.9;109.01;Singapore;-51.74;0.01;38.25
13399;SALE;DRESSES;7546064;ANIMAL PRINT RUFFLED DRESS;55.9;152.72;29.9;81.69;Singapore;52.82;11.79;71.03
13400;SALE;DRESSES;7439558;FLORAL PRINT DRESS;53.9;147.26;39.9;109.01;Singapore;-51.74;0.01;38.25
13401;SALE;DRESSES;7404749;PRINTED PLEATED JUMPSUIT DRESS;99.9;272.94;69.9;190.97;Singapore;73.94;51.97;81.97
13402;SALE;DRESSES;6454451;OPENWORK KNIT DRESS;99.9;272.94;29.9;81.69;Singapore;73.94;-57.31;191.25
13403;SALE;DRESSES;7404757;MINIMAL COLLECTION KNIT DRESS;69.9;190.97;29.9;81.69;Singapore;0.0;0.0;109.28
13404;SALE;DRESSES;7439546;CHECK DRESS;69.9;190.97;49.9;136.33;Singapore;51.97;36.43;54.64
13405;SALE;DRESSES;6778072;BUTTONED JACQUARD DRESS;59.9;163.65;29.9;81.69;Singapore;54.65;11.79;81.96
13406;SALE;DRESSES;6450415;FAUX LEATHER BELTED DRESS;69.9;190.97;39.9;109.01;Singapore;0.0;0.0;81.96
13407;SALE;DRESSES;7435514;SPECIAL GARMENT JACQUARD COAT;69.9;190.97;49.9;136.33;Singapore;51.97;46.43;54.64
13408;SALE;DRESSES;7564505;DRESS WITH BELT;49.9;136.33;29.9;81.69;Singapore;46.43;21.79;54.64
13409;SALE;DRESSES;7767294;PRINTED MIDI DRESS;119.0;325.12;69.9;190.97;Singapore;76.12;51.97;134.15
